Date,MetroArea,SECTOR,rent_value,MarketRentDollars,AAA,OTR_USD_10YR,USD_GRM_spread,log_index,log_MarketRentDollars,log_10year_rate,inelastic,intersect
10/1/2015,Atlanta,OFF,192.9039094,22.88,1.8361397849462362,2.1571935483870974,1.5947741935483868,5.262192186165627,3.130263166511597,0.7688080937417591,0,0.0
10/1/2015,Atlanta,RET,108.58881299999999,17.78,1.8361397849462362,2.1571935483870974,1.5947741935483868,4.687568391144109,2.8780742300857587,0.7688080937417591,0,0.0
4/1/2011,Atlanta,APT,47238.2467,853.0,1.4824285714285712,3.554238095238096,0.4089365079365081,10.762959154889254,6.748759547491679,1.2681407210839013,0,0.0
4/1/2011,Atlanta,OFF,86.1641823,21.2,1.4824285714285712,3.554238095238096,0.4089365079365081,4.456254572756404,3.054001181677967,1.2681407210839013,0,0.0
4/1/2011,Atlanta,RET,156.0163113,17.14,1.4824285714285712,3.554238095238096,0.4089365079365081,5.0499605613989464,2.8414149131696336,1.2681407210839013,0,0.0
4/1/2012,Atlanta,APT,69338.6097,868.0,1.7713750000000004,2.028625,0.4874999999999999,11.146757168562084,6.7661917146603505,0.7073582236539089,0,0.0
4/1/2012,Atlanta,OFF,139.8815595,21.39,1.7713750000000004,2.028625,0.4874999999999999,4.9407960609748915,3.062923523094314,0.7073582236539089,0,0.0
4/1/2012,Atlanta,RET,93.17365324,17.2,1.7713750000000004,2.028625,0.4874999999999999,4.534464991169098,2.8449093838194073,0.7073582236539089,0,0.0
4/1/2013,Atlanta,APT,71642.8892,885.0,1.9218177083333337,2.0415156249999997,0.637453125,11.17944918478634,6.785587645007929,0.7136924854342191,0,0.0
4/1/2013,Atlanta,OFF,170.5446941,21.63,1.9218177083333337,2.0415156249999997,0.637453125,5.138997397855939,3.0740812399649675,0.7136924854342191,0,0.0
4/1/2013,Atlanta,RET,111.10789640000002,17.28,1.9218177083333337,2.0415156249999997,0.637453125,4.710501768827368,2.8495497633759097,0.7136924854342191,0,0.0
4/1/2014,Atlanta,APT,83101.8361,919.0,1.6242698412698409,2.592396825396826,1.1601428571428571,11.327822075665633,6.823286122355687,0.9525828629899095,0,0.0
4/1/2014,Atlanta,OFF,116.83795659999998,21.84,1.6242698412698409,2.592396825396826,1.1601428571428571,4.760787988492934,3.083743150876704,0.9525828629899095,0,0.0
4/1/2014,Atlanta,RET,85.66344936,17.43,1.6242698412698409,2.592396825396826,1.1601428571428571,4.450426239412913,2.8581928595319295,0.9525828629899095,0,0.0
4/1/2015,Atlanta,APT,89311.6523,962.0,1.785088541666667,2.111578125,1.59671875,11.399887243234598,6.8690144506657065,0.7474355944705883,0,0.0
4/1/2015,Atlanta,OFF,152.9184935,22.58,1.785088541666667,2.111578125,1.59671875,5.029905057223316,3.1170645587215158,0.7474355944705883,0,0.0
4/1/2015,Atlanta,RET,141.8835247,17.61,1.785088541666667,2.111578125,1.59671875,4.955006472421766,2.8684669225081145,0.7474355944705883,0,0.0
7/1/2011,Atlanta,APT,51636.0689,859.0,1.7233020833333335,2.7400312500000004,0.43310937500000013,10.851975716966093,6.755768921984255,1.0079693254444302,0,0.0
7/1/2011,Atlanta,OFF,111.8110158,21.27,1.7233020833333335,2.7400312500000004,0.43310937500000013,4.716810087173012,3.0572976292121457,1.0079693254444302,0,0.0
7/1/2011,Atlanta,RET,134.6393306,17.12,1.7233020833333335,2.7400312500000004,0.43310937500000013,4.902599578093602,2.840247370713596,1.0079693254444302,0,0.0
7/1/2012,Atlanta,APT,61285.9514,871.0,1.6464444444444448,1.8102222222222222,0.39150793650793647,11.023305917845025,6.769641976852503,0.5934496124499468,0,0.0
7/1/2012,Atlanta,OFF,146.0042513,21.44,1.6464444444444448,1.8102222222222222,0.39150793650793647,4.983635739777552,3.0652583362026014,0.5934496124499468,0,0.0
7/1/2012,Atlanta,RET,127.57521820000001,17.21,1.6464444444444448,1.8102222222222222,0.39150793650793647,4.848706137315023,2.845490610223448,0.5934496124499468,0,0.0
7/1/2013,Atlanta,APT,76255.3373,896.0,1.7618888888888882,2.7447777777777786,0.9632063492063494,11.241842689397005,6.79794041297493,1.0097001164122272,0,0.0
7/1/2013,Atlanta,OFF,118.4199778,21.64,1.7618888888888882,2.7447777777777786,0.9632063492063494,4.77423743963528,3.074543453978281,1.0097001164122272,0,0.0
7/1/2013,Atlanta,RET,145.559428,17.34,1.7618888888888882,2.7447777777777786,0.9632063492063494,4.980584443085235,2.853015971352396,1.0097001164122272,0,0.0
7/1/2014,Atlanta,APT,93606.0255,926.0,1.665572916666667,2.45109375,1.3743437499999995,11.446850035393702,6.8308742346461795,0.8965343535084771,0,0.0
7/1/2014,Atlanta,OFF,169.20205019999997,21.93,1.665572916666667,2.45109375,1.3743437499999995,5.131093564119989,3.0878555624297968,0.8965343535084771,0,0.0
7/1/2014,Atlanta,RET,179.710833,17.47,1.665572916666667,2.45109375,1.3743437499999995,5.191349075778862,2.8604851241459652,0.8965343535084771,0,0.0
7/1/2015,Atlanta,APT,99666.1711,979.0,1.8972916666666664,2.1893750000000005,1.4873281250000003,11.50958159145155,6.88653164253051,0.7836161149696145,0,0.0
7/1/2015,Atlanta,OFF,127.96030060000001,22.7,1.8972916666666664,2.1893750000000005,1.4873281250000003,4.851720064250174,3.122364924487357,0.7836161149696145,0,0.0
7/1/2015,Atlanta,RET,188.332419,17.76,1.8972916666666664,2.1893750000000005,1.4873281250000003,5.238208587599289,2.876948737564024,0.7836161149696145,0,0.0
1/1/2011,Austin,APT,69230.7692,891.0,1.3060161290322583,3.8239838709677416,0.6522096774193549,11.145200684400466,6.792344427470809,1.341292777337096,0,0.0
1/1/2011,Austin,OFF,120.5309929,25.36,1.3060161290322583,3.8239838709677416,0.6522096774193549,4.791906922349447,3.233173129569025,1.341292777337096,0,0.0
1/1/2011,Austin,RET,104.4128237,20.27,1.3060161290322583,3.8239838709677416,0.6522096774193549,4.648352500280739,3.0091419604639085,1.341292777337096,0,0.0
1/1/2012,Austin,APT,52475.2475,916.0,1.61597311827957,2.280693548387097,0.4004354838709677,10.868096861209393,6.82001636467413,0.8244795845996711,0,0.0
1/1/2012,Austin,OFF,142.35508090000002,25.8,1.61597311827957,2.280693548387097,0.4004354838709677,4.958324506097252,3.250374491927572,0.8244795845996711,0,0.0
1/1/2012,Austin,RET,216.0566453,20.19,1.61597311827957,2.280693548387097,0.4004354838709677,5.375540620062754,3.005187432324746,0.8244795845996711,0,0.0
1/1/2013,Austin,APT,92530.4878,947.0,1.8334043715846997,2.0432622950819668,0.5208196721311474,11.435293467032919,6.853299093186078,0.7145476948103945,0,0.0
1/1/2013,Austin,OFF,191.1662884,26.3,1.8334043715846997,2.0432622950819668,0.5208196721311474,5.2531436691722435,3.269568939183719,0.7145476948103945,0,0.0
1/1/2013,Austin,RET,68.5740744,20.3,1.8334043715846997,2.0432622950819668,0.5208196721311474,4.227914539102241,3.0106208860477417,0.7145476948103945,0,0.0
1/1/2014,Austin,APT,148021.7785,987.0,1.6717049180327876,2.7682950819672127,1.0811311475409837,11.905114693947482,6.894670039433482,1.018231636830481,0,0.0
1/1/2014,Austin,OFF,213.4804349,26.77,1.6717049180327876,2.7682950819672127,1.0811311475409837,5.363545188656849,3.2872818575322613,1.018231636830481,0,0.0
1/1/2014,Austin,RET,370.25012030000005,20.9,1.6717049180327876,2.7682950819672127,1.0811311475409837,5.914178778063453,3.039749158970765,1.018231636830481,0,0.0
1/1/2015,Austin,APT,119920.0988,1037.0,1.6526363636363635,1.9173636363636368,1.5629454545454544,11.694580956658728,6.9440872082295275,0.6509511364051072,0,0.0
1/1/2015,Austin,OFF,290.9482974,27.67,1.6526363636363635,1.9173636363636368,1.5629454545454544,5.673145579220975,3.3203487937988347,0.6509511364051072,0,0.0
1/1/2015,Austin,RET,158.9425955,21.58,1.6526363636363635,1.9173636363636368,1.5629454545454544,5.0685431024403576,3.0717669598299886,0.6509511364051072,0,0.0
10/1/2011,Austin,APT,125777.3512,913.0,1.6042150537634403,2.322451612903226,0.3321612903225807,11.74226856888386,6.816735880594968,0.8426233574320866,0,0.0
10/1/2011,Austin,OFF,148.670452,25.66,1.6042150537634403,2.322451612903226,0.3321612903225807,5.001732124911214,3.2449333591874905,0.8426233574320866,0,0.0
10/1/2011,Austin,RET,198.24650269999998,20.1,1.6042150537634403,2.322451612903226,0.3321612903225807,5.289511219501852,3.0007198150650303,0.8426233574320866,0,0.0
10/1/2012,Austin,APT,111842.3062,941.0,1.7052000000000012,1.8347999999999993,0.4099,11.624845177784364,6.846943139585379,0.6069354837408795,0,0.0
10/1/2012,Austin,OFF,215.8631088,26.09,1.7052000000000012,1.8347999999999993,0.4099,5.374644451220669,3.261552099148637,0.6069354837408795,0,0.0
10/1/2012,Austin,RET,208.4594612866913,20.29,1.7052000000000012,1.8347999999999993,0.4099,5.3397445920551805,3.0101281538377234,0.6069354837408795,0,0.0
10/1/2013,Austin,APT,133312.0204,981.0,1.8359784946236561,2.7573548387096776,0.965467741935484,11.800447677645115,6.8885724595653635,1.0142718284061651,0,0.0
10/1/2013,Austin,OFF,252.15879040000002,26.57,1.8359784946236561,2.7573548387096776,0.965467741935484,5.530059009703694,3.279782759771722,1.0142718284061651,0,0.0
10/1/2013,Austin,RET,210.00006729999998,20.75,1.8359784946236561,2.7573548387096776,0.965467741935484,5.347107851193607,3.0325462466767075,1.0142718284061651,0,0.0
10/1/2014,Austin,APT,112584.1724,1026.0,1.6495698924731181,2.2270967741935483,1.4506612903225806,11.631456419976304,6.933423025730715,0.8006988422900262,0,0.0
10/1/2014,Austin,OFF,286.2156708,27.41,1.6495698924731181,2.2270967741935483,1.4506612903225806,5.656745620340347,3.3109079103146946,0.8006988422900262,0,0.0
10/1/2014,Austin,RET,144.3377591,21.38,1.6495698924731181,2.2270967741935483,1.4506612903225806,4.972156102374657,3.062455905596899,0.8006988422900262,0,0.0
10/1/2015,Austin,APT,87874.1258,1078.0,1.8361397849462362,2.1571935483870974,1.5947741935483868,11.383660680841576,6.982862751468942,0.7688080937417591,0,0.0
10/1/2015,Austin,OFF,301.96592799999996,28.35,1.8361397849462362,2.1571935483870974,1.5947741935483868,5.710314189818027,3.3446270301737613,0.7688080937417591,0,0.0
10/1/2015,Austin,RET,215.94630389999998,22.23,1.8361397849462362,2.1571935483870974,1.5947741935483868,5.375029783724234,3.101442727976105,0.7688080937417591,0,0.0
4/1/2011,Austin,APT,81001.87260973419,897.0,1.4824285714285712,3.554238095238096,0.4089365079365081,11.302227552026038,6.799055862058796,1.2681407210839013,0,0.0
4/1/2011,Austin,OFF,86.41796372,25.38,1.4824285714285712,3.554238095238096,0.4089365079365081,4.459195567624935,3.2339614622862416,1.2681407210839013,0,0.0
4/1/2011,Austin,RET,93.62909679,20.26,1.4824285714285712,3.554238095238096,0.4089365079365081,4.539341198316637,3.0086484988205373,1.2681407210839013,0,0.0
4/1/2012,Austin,APT,94104.3147,927.0,1.7713750000000004,2.028625,0.4874999999999999,11.45215917680709,6.831953565565855,0.7073582236539089,0,0.0
4/1/2012,Austin,OFF,190.22922780000002,25.92,1.7713750000000004,2.028625,0.4874999999999999,5.2482298070751705,3.255014871484074,0.7073582236539089,0,0.0
4/1/2012,Austin,RET,41.40982912,20.17,1.7713750000000004,2.028625,0.4874999999999999,3.7235182710094783,3.0041963519661206,0.7073582236539089,0,0.0
4/1/2013,Austin,APT,113365.8969,958.0,1.9218177083333337,2.0415156249999997,0.637453125,11.638375892242378,6.86484777797086,0.7136924854342191,0,0.0
4/1/2013,Austin,OFF,183.7245409,26.45,1.9218177083333337,2.0415156249999997,0.637453125,5.213437575568433,3.2752561583043085,0.7136924854342191,0,0.0
4/1/2013,Austin,RET,237.34388059999998,20.44,1.9218177083333337,2.0415156249999997,0.637453125,5.469510062486743,3.017493765335504,0.7136924854342191,0,0.0
4/1/2014,Austin,APT,77777.7777,998.0,1.6242698412698409,2.592396825396826,1.1601428571428571,11.261611035689322,6.905753276311464,0.9525828629899095,0,0.0
4/1/2014,Austin,OFF,296.66071789999995,26.93,1.6242698412698409,2.592396825396826,1.1601428571428571,5.692589121834559,3.2932409068235073,0.9525828629899095,0,0.0
4/1/2014,Austin,RET,468.1725331,20.99,1.6242698412698409,2.592396825396826,1.1601428571428571,6.148836888449158,3.0440461338325417,0.9525828629899095,0,0.0
4/1/2015,Austin,APT,136918.4693,1054.0,1.785088541666667,2.111578125,1.59671875,11.827140913060742,6.960347729101308,0.7474355944705883,0,0.0
4/1/2015,Austin,OFF,239.6094256,27.93,1.785088541666667,2.111578125,1.59671875,5.479010204365704,3.3297013799570854,0.7474355944705883,0,0.0
4/1/2015,Austin,RET,362.3536238,21.82,1.785088541666667,2.111578125,1.59671875,5.892620596333211,3.0828269804049246,0.7474355944705883,0,0.0
7/1/2011,Austin,APT,78536.6552,902.0,1.7233020833333335,2.7400312500000004,0.43310937500000013,11.271320740008434,6.804614520062624,1.0079693254444302,0,0.0
7/1/2011,Austin,OFF,226.84247510000003,25.39,1.7233020833333335,2.7400312500000004,0.43310937500000013,5.4242558343012535,3.234355395716587,1.0079693254444302,0,0.0
7/1/2011,Austin,RET,148.2178481,20.2,1.7233020833333335,2.7400312500000004,0.43310937500000013,4.998683138134189,3.005682604407159,1.0079693254444302,0,0.0
7/1/2012,Austin,APT,186875.4342,934.0,1.6464444444444448,1.8102222222222222,0.39150793650793647,12.13819754660265,6.839476438228843,0.5934496124499468,0,0.0
7/1/2012,Austin,OFF,180.8867784,25.94,1.6464444444444448,1.8102222222222222,0.39150793650793647,5.197871301836335,3.255786178888298,0.5934496124499468,0,0.0
7/1/2012,Austin,RET,157.9733329,20.18,1.6464444444444448,1.8102222222222222,0.39150793650793647,5.062426239668246,3.004692014925463,0.5934496124499468,0,0.0
7/1/2013,Austin,APT,108433.0918,972.0,1.7618888888888882,2.7447777777777786,0.9632063492063494,11.593888596308528,6.879355804460439,1.0097001164122272,0,0.0
7/1/2013,Austin,OFF,226.90605319999997,26.58,1.7618888888888882,2.7447777777777786,0.9632063492063494,5.424536069261593,3.2801590532850993,1.0097001164122272,0,0.0
7/1/2013,Austin,RET,241.7700006,20.53,1.7618888888888882,2.7447777777777786,0.9632063492063494,5.487986863486227,3.0218872310308424,1.0097001164122272,0,0.0
7/1/2014,Austin,APT,77298.6425,1016.0,1.665572916666667,2.45109375,1.3743437499999995,11.255431672972408,6.923628628138427,0.8965343535084771,0,0.0
7/1/2014,Austin,OFF,231.7541349,27.12,1.665572916666667,2.45109375,1.3743437499999995,5.445677046357994,3.3002714630721948,0.8965343535084771,0,0.0
7/1/2014,Austin,RET,228.88161319999998,21.12,1.665572916666667,2.45109375,1.3743437499999995,5.433204896951899,3.050220458838061,0.8965343535084771,0,0.0
7/1/2015,Austin,APT,120619.745,1068.0,1.8972916666666664,2.1893750000000005,1.4873281250000003,11.700398272925476,6.97354301952014,0.7836161149696145,0,0.0
7/1/2015,Austin,OFF,363.58804310000005,28.15,1.8972916666666664,2.1893750000000005,1.4873281250000003,5.896021476999132,3.3375473545856993,0.7836161149696145,0,0.0
7/1/2015,Austin,RET,322.5675204,21.98,1.8972916666666664,2.1893750000000005,1.4873281250000003,5.776312479903308,3.090132948975475,0.7836161149696145,0,0.0
1/1/2011,Baltimore,APT,132014.33690191602,1009.0,1.3060161290322583,3.8239838709677416,0.6522096774193549,11.790665808563858,6.9167150203536085,1.341292777337096,1,1.341292777337096
1/1/2011,Baltimore,OFF,129.3541645,23.01,1.3060161290322583,3.8239838709677416,0.6522096774193549,4.862554103707122,3.1359289040472746,1.341292777337096,1,1.341292777337096
1/1/2011,Baltimore,RET,216.725679,21.32,1.3060161290322583,3.8239838709677416,0.6522096774193549,5.37863240175245,3.0596455992976437,1.341292777337096,1,1.341292777337096
1/1/2012,Baltimore,APT,98111.7295,1033.0,1.61597311827957,2.280693548387097,0.4004354838709677,11.493862205174521,6.940222469119639,0.8244795845996711,1,0.8244795845996711
1/1/2012,Baltimore,OFF,97.02303507,23.36,1.61597311827957,2.280693548387097,0.4004354838709677,4.574948425259124,3.151025157960026,0.8244795845996711,1,0.8244795845996711
1/1/2012,Baltimore,RET,151.1902622,21.42,1.61597311827957,2.280693548387097,0.4004354838709677,5.018539058232289,3.064325065019603,0.8244795845996711,1,0.8244795845996711
1/1/2013,Baltimore,APT,132992.2776,1076.0,1.8334043715846997,2.0432622950819668,0.5208196721311474,11.798046342360266,6.98100574072173,0.7145476948103945,1,0.7145476948103945
1/1/2013,Baltimore,OFF,102.4462166,23.4,1.8334043715846997,2.0432622950819668,0.5208196721311474,4.629337944769235,3.152736022363656,0.7145476948103945,1,0.7145476948103945
1/1/2013,Baltimore,RET,199.13034140000002,21.4,1.8334043715846997,2.0432622950819668,0.5208196721311474,5.293959592227006,3.0633909220278057,0.7145476948103945,1,0.7145476948103945
1/1/2014,Baltimore,APT,109207.3047,1108.0,1.6717049180327876,2.7682950819672127,1.0811311475409837,11.601003232912857,7.010311867307229,1.018231636830481,1,1.018231636830481
1/1/2014,Baltimore,OFF,153.65553380000003,23.55,1.6717049180327876,2.7682950819672127,1.0811311475409837,5.034713303547862,3.159125820462427,1.018231636830481,1,1.018231636830481
1/1/2014,Baltimore,RET,121.1622503,21.81,1.6717049180327876,2.7682950819672127,1.0811311475409837,4.797130558947934,3.0823685802135374,1.018231636830481,1,1.018231636830481
1/1/2015,Baltimore,APT,164714.5435,1136.0,1.6526363636363635,1.9173636363636368,1.5629454545454544,12.01196921524236,7.035268599281097,0.6509511364051072,1,0.6509511364051072
1/1/2015,Baltimore,OFF,159.6799967,23.84,1.6526363636363635,1.9173636363636368,1.5629454545454544,5.073171791896821,3.171364842197149,0.6509511364051072,1,0.6509511364051072
1/1/2015,Baltimore,RET,149.0229531,22.11,1.6526363636363635,1.9173636363636368,1.5629454545454544,5.004100341732345,3.096029994869355,0.6509511364051072,1,0.6509511364051072
10/1/2011,Baltimore,APT,141833.6848,1026.0,1.6042150537634403,2.322451612903226,0.3321612903225807,11.862410416350238,6.933423025730715,0.8426233574320866,1,0.8426233574320866
10/1/2011,Baltimore,OFF,186.8231965,23.3,1.6042150537634403,2.322451612903226,0.3321612903225807,5.230162696350784,3.1484533605716547,0.8426233574320866,1,0.8426233574320866
10/1/2011,Baltimore,RET,88.27471087,21.35,1.6042150537634403,2.322451612903226,0.3321612903225807,4.480453666476319,3.0610517396746335,0.8426233574320866,1,0.8426233574320866
10/1/2012,Baltimore,APT,112558.7033,1071.0,1.7052000000000012,1.8347999999999993,0.4099,11.631230171643734,6.976348070447749,0.6069354837408795,1,0.6069354837408795
10/1/2012,Baltimore,OFF,78.78459918,23.43,1.7052000000000012,1.8347999999999993,0.4099,4.366717535884408,3.1540172525197043,0.6069354837408795,1,0.6069354837408795
10/1/2012,Baltimore,RET,232.7661561,21.4,1.7052000000000012,1.8347999999999993,0.4099,5.450034327711619,3.0633909220278057,0.6069354837408795,1,0.6069354837408795
10/1/2013,Baltimore,APT,134366.0799,1099.0,1.8359784946236561,2.7573548387096776,0.965467741935484,11.808323293521138,7.002155954403621,1.0142718284061651,1,1.0142718284061651
10/1/2013,Baltimore,OFF,176.365525,23.49,1.8359784946236561,2.7573548387096776,0.965467741935484,5.1725586879645515,3.1565747986708215,1.0142718284061651,1,1.0142718284061651
10/1/2013,Baltimore,RET,258.5938261,21.7,1.8359784946236561,2.7573548387096776,0.965467741935484,5.555258591729482,3.077312260546414,1.0142718284061651,1,1.0142718284061651
10/1/2014,Baltimore,APT,118665.6903,1132.0,1.6495698924731181,2.2270967741935483,1.4506612903225806,11.68406549332322,7.0317412587631285,0.8006988422900262,1,0.8006988422900262
10/1/2014,Baltimore,OFF,121.6497202,23.84,1.6495698924731181,2.2270967741935483,1.4506612903225806,4.801145769185785,3.171364842197149,0.8006988422900262,1,0.8006988422900262
10/1/2014,Baltimore,RET,192.6378332,22.06,1.6495698924731181,2.2270967741935483,1.4506612903225806,5.26081191413361,3.0937660138253564,0.8006988422900262,1,0.8006988422900262
10/1/2015,Baltimore,APT,112148.8396,1158.0,1.8361397849462362,2.1571935483870974,1.5947741935483868,11.627582193037938,7.05444965813294,0.7688080937417591,1,0.7688080937417591
10/1/2015,Baltimore,OFF,169.50433940000002,24.12,1.8361397849462362,2.1571935483870974,1.5947741935483868,5.132878527672742,3.1830413718589847,0.7688080937417591,1,0.7688080937417591
10/1/2015,Baltimore,RET,183.58114819999997,22.62,1.8361397849462362,2.1571935483870974,1.5947741935483868,5.212656794265339,3.1188344706879745,0.7688080937417591,1,0.7688080937417591
4/1/2011,Baltimore,APT,82309.963,1014.0,1.4824285714285712,3.554238095238096,0.4089365079365081,11.318247436446482,6.921658184151129,1.2681407210839013,1,1.2681407210839013
4/1/2011,Baltimore,OFF,98.20374274,23.11,1.4824285714285712,3.554238095238096,0.4089365079365081,4.587044328076076,3.1402654242862895,1.2681407210839013,1,1.2681407210839013
4/1/2011,Baltimore,RET,32.56956461,21.33,1.4824285714285712,3.554238095238096,0.4089365079365081,3.4833782513756417,3.0601145324832593,1.2681407210839013,1,1.2681407210839013
4/1/2012,Baltimore,APT,156199.3769,1048.0,1.7713750000000004,2.028625,0.4874999999999999,11.958888527263248,6.954638864880987,0.7073582236539089,1,0.7073582236539089
4/1/2012,Baltimore,OFF,117.27232903647945,23.39,1.7713750000000004,2.028625,0.4874999999999999,4.764498828738615,3.1523085805960878,0.7073582236539089,1,0.7073582236539089
4/1/2012,Baltimore,RET,265.5997385,21.41,1.7713750000000004,2.028625,0.4874999999999999,5.581990433038541,3.0638581026015914,0.7073582236539089,1,0.7073582236539089
4/1/2013,Baltimore,APT,55303.0303,1084.0,1.9218177083333337,2.0415156249999997,0.637453125,10.920582983477454,6.988413181999592,0.7136924854342191,1,0.7136924854342191
4/1/2013,Baltimore,OFF,113.86519890000001,23.38,1.9218177083333337,2.0415156249999997,0.637453125,4.7350152829407435,3.1518809560439225,0.7136924854342191,1,0.7136924854342191
4/1/2013,Baltimore,RET,143.3232149,21.42,1.9218177083333337,2.0415156249999997,0.637453125,4.965102323806715,3.064325065019603,0.7136924854342191,1,0.7136924854342191
4/1/2014,Baltimore,APT,108432.0533,1119.0,1.6242698412698409,2.592396825396826,1.1601428571428571,11.593879018928083,7.020190708311925,0.9525828629899095,1,0.9525828629899095
4/1/2014,Baltimore,OFF,212.82589130000002,23.62,1.6242698412698409,2.592396825396826,1.1601428571428571,5.360474419709196,3.1620938107692163,0.9525828629899095,1,0.9525828629899095
4/1/2014,Baltimore,RET,245.9840234,21.87,1.6242698412698409,2.592396825396826,1.1601428571428571,5.505266588294855,3.0851158346886765,0.9525828629899095,1,0.9525828629899095
4/1/2015,Baltimore,APT,107472.1494,1144.0,1.785088541666667,2.111578125,1.59671875,11.584987017635202,7.042286171939743,0.7474355944705883,1,0.7474355944705883
